ID,Transect,Flag,Species,Pheno,LeafID,Notes,date,count,ID_Species
1.4,1,4,VACVIT,2,NA,NA,2022-06-20,7,1.4_VACVIT
1.4,1,4,VACVIT,2,NA,NA,2022-06-22,7,1.4_VACVIT
1.4,1,4,VACVIT,2,NA,NA,2022-06-24,7,1.4_VACVIT
1.4,1,4,VACVIT,2,NA,NA,2022-06-27,7,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-13,4,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-15,6,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-18,6,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-20,6,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-22,6,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-24,6,1.4_VACVIT
1.4,1,4,VACVIT,3,NA,NA,2022-06-27,6,1.4_VACVIT
1.4,1,4,VACVIT,4,NA,NA,2022-06-09,11,1.4_VACVIT
1.4,1,4,VACVIT,5,NA,NA,2022-06-18,5,1.4_VACVIT
1.4,1,4,VACVIT,5,NA,NA,2022-06-20,5,1.4_VACVIT
1.4,1,4,VACVIT,5,NA,NA,2022-06-22,5,1.4_VACVIT
1.4,1,4,VACVIT,5,NA,NA,2022-06-24,5,1.4_VACVIT
1.4,1,4,VACVIT,5,NA,NA,2022-06-27,5,1.4_VACVIT
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-09,60,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-13,48,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-15,51,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-18,43,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-20,38,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-22,40,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-24,45,1.4_CARBIG
1.4,1,4,CARBIG,mm,T,6/18: looks like plant was damaged,2022-06-27,45,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-09,85,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-13,82,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-15,68,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-18,75,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-20,140,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-22,74,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-24,75,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-27,75,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-09,96,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-13,92,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-15,76,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-18,13,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-20,112,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-22,80,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-24,95,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-27,110,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-15,92,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-18,25,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-20,74,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-22,124,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-24,135,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-27,160,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-22,134,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-24,140,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-27,160,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-13,105,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-15,110,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-20,130,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-22,140,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-24,145,1.4_CARBIG
1.4,1,4,CARBIG,mm,NA,NA,2022-06-27,175,1.4_CARBIG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-09,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-13,36,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-15,35,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-18,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-20,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-22,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-24,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,O,NA,2022-06-27,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-09,46,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-13,40,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-15,43,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-18,45,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-20,64,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-22,68,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-24,68,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-27,80,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-09,35,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-13,42,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-15,42,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-18,58,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-20,45,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-22,45,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-24,45,1.4_ERIVAG
1.4,1,4,ERIVAG,mm,T,NA,2022-06-27,45,1.4_ERIVAG
1.5,1,5,BETNAN,BB,NA,NA,2022-06-09,16,1.5_BETNAN
1.5,1,5,BETNAN,BB,NA,NA,2022-06-13,17,1.5_BETNAN
1.5,1,5,BETNAN,BB,NA,NA,2022-06-15,19,1.5_BETNAN
1.5,1,5,BETNAN,BB,NA,NA,2022-06-18,3,1.5_BETNAN
1.5,1,5,BETNAN,BB,NA,NA,2022-06-20,2,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-13,4,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-15,4,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-18,15,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-20,7,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-22,8,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-24,2,1.5_BETNAN
1.5,1,5,BETNAN,LE,NA,NA,2022-06-27,1,1.5_BETNAN
1.5,1,5,BETNAN,LO,NA,NA,2022-06-18,4,1.5_BETNAN
1.5,1,5,BETNAN,LO,NA,NA,2022-06-20,20,1.5_BETNAN
1.5,1,5,BETNAN,LO,NA,NA,2022-06-22,35,1.5_BETNAN
1.5,1,5,BETNAN,LO,NA,NA,2022-06-24,41,1.5_BETNAN
1.5,1,5,BETNAN,LO,NA,NA,2022-06-27,43,1.5_BETNAN
1.5,1,5,BETNAN,new stem (mm),NA,NA,2022-06-24,5,1.5_BETNAN
1.5,1,5,BETNAN,new stem (mm),NA,NA,2022-06-27,16,1.5_BETNAN
1.5,1,5,SALPUL,BB,NA,NA,2022-06-09,5,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-13,3,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-15,2,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-18,1,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-20,1,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-22,1,1.5_SALPUL
1.5,1,5,SALPUL,BB,NA,NA,2022-06-24,5,1.5_SALPUL
1.5,1,5,SALPUL,LE,NA,NA,2022-06-18,2,1.5_SALPUL
1.5,1,5,SALPUL,LE,NA,NA,2022-06-20,2,1.5_SALPUL
1.5,1,5,SALPUL,LE,NA,NA,2022-06-22,3,1.5_SALPUL
1.5,1,5,SALPUL,LE,NA,NA,2022-06-24,3,1.5_SALPUL
1.5,1,5,SALPUL,LE,NA,NA,2022-06-27,6,1.5_SALPUL
1.5,1,5,SALPUL,LO,NA,NA,2022-06-27,2,1.5_SALPUL
1.5,1,5,LEDPAL,1,NA,NA,2022-06-09,6,1.5_LEDPAL
1.5,1,5,LEDPAL,2,NA,NA,2022-06-13,5,1.5_LEDPAL
1.5,1,5,LEDPAL,2,NA,NA,2022-06-15,6,1.5_LEDPAL
1.5,1,5,LEDPAL,2,NA,NA,2022-06-18,6,1.5_LEDPAL
1.5,1,5,LEDPAL,2,NA,NA,2022-06-20,6,1.5_LEDPAL
1.5,1,5,LEDPAL,2,NA,NA,2022-06-22,2,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-13,1,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-18,1,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-20,1,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-22,5,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-24,7,1.5_LEDPAL
1.5,1,5,LEDPAL,3,NA,NA,2022-06-27,4,1.5_LEDPAL
1.5,1,5,LEDPAL,4,NA,NA,2022-06-27,3,1.5_LEDPAL
1.5,1,5,LEDPAL,sub_3,NA,NA,2022-06-27,15,1.5_LEDPAL
1.5,1,5,LEDPAL,sub_senescing,NA,NA,2022-06-27,6,1.5_LEDPAL
1.5,1,5,VACVIT,1,NA,6-28: flower almost open,2022-06-09,6,1.5_VACVIT
1.5,1,5,VACVIT,2,NA,NA,2022-06-13,9,1.5_VACVIT
1.5,1,5,VACVIT,2,NA,NA,2022-06-15,10,1.5_VACVIT
1.5,1,5,VACVIT,2,NA,NA,2022-06-18,4,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-09,10,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-13,7,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-15,6,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-18,3,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-20,7,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-22,7,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-24,5,1.5_VACVIT
1.5,1,5,VACVIT,3,NA,NA,2022-06-27,5,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-15,3,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-18,6,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-20,8,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-22,8,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-24,10,1.5_VACVIT
1.5,1,5,VACVIT,4,NA,NA,2022-06-27,10,1.5_VACVIT
1.5,1,5,VACVIT,5,NA,NA,2022-06-18,2,1.5_VACVIT
1.5,1,5,VACVIT,5,NA,NA,2022-06-20,2,1.5_VACVIT
1.5,1,5,VACVIT,5,NA,NA,2022-06-22,2,1.5_VACVIT
1.5,1,5,VACVIT,5,NA,NA,2022-06-24,2,1.5_VACVIT
1.5,1,5,VACVIT,5,NA,NA,2022-06-27,2,1.5_VACVIT
1.5,1,5,CARBIG,mm,O,NA,2022-06-09,30,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-13,51,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-15,25,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-18,22,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-20,23,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-22,25,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-24,25,1.5_CARBIG
1.5,1,5,CARBIG,mm,O,NA,2022-06-27,25,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-09,56,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-13,24,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-15,50,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-18,49,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-20,49,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-22,50,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-24,45,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-27,45,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-09,70,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-13,67,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-15,71,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-18,74,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-20,80,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-22,82,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-24,82,1.5_CARBIG
1.5,1,5,CARBIG,mm,T,NA,2022-06-27,82,1.5_CARBIG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-09,35,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-13,97,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-15,34,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-18,28,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-20,26,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-22,28,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-24,20,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-27,25,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-09,83,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-13,76,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-15,105,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-18,100,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-20,100,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-22,120,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-24,125,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-27,143,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-09,105,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-13,83,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-15,92,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-18,106,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-20,112,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-22,100,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-24,95,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,T,NA,2022-06-27,102,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-13,85,1.5_ERIVAG
1.5,1,5,ERIVAG,mm,O,NA,2022-06-18,82,1.5_ERIVAG
2.1,2,1,BETNAN,BB,NA,NA,2022-06-09,15,2.1_BETNAN
2.1,2,1,BETNAN,LE,NA,NA,2022-06-13,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-15,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-18,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-20,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-22,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-24,33,2.1_BETNAN
2.1,2,1,BETNAN,LO,NA,NA,2022-06-27,33,2.1_BETNAN
2.1,2,1,BETNAN,new stem (mm),NA,NA,2022-06-24,12,2.1_BETNAN
2.1,2,1,BETNAN,new stem (mm),NA,NA,2022-06-27,12,2.1_BETNAN
2.1,2,1,BETNAN,new stem (mm),NA,NA,2022-06-24,9,2.1_BETNAN
2.1,2,1,BETNAN,new stem (mm),NA,NA,2022-06-27,12,2.1_BETNAN
2.1,2,1,SALPUL,BB,NA,NA,2022-06-13,7,2.1_SALPUL
2.1,2,1,SALPUL,BB,NA,NA,2022-06-15,7,2.1_SALPUL
2.1,2,1,SALPUL,LE,NA,NA,2022-06-18,7,2.1_SALPUL
2.1,2,1,SALPUL,LE,NA,NA,2022-06-20,7,2.1_SALPUL
2.1,2,1,SALPUL,LO,NA,NA,2022-06-22,7,2.1_SALPUL
2.1,2,1,SALPUL,LO,NA,NA,2022-06-24,7,2.1_SALPUL
2.1,2,1,SALPUL,LO,NA,NA,2022-06-27,7,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-09,4,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-13,1,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-15,1,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-20,1,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-22,1,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-24,1,2.1_SALPUL
2.1,2,1,SALPUL,flowers,NA,NA,2022-06-27,1,2.1_SALPUL
2.1,2,1,LEDPAL,3,NA,NA,2022-06-09,7,2.1_LEDPAL
2.1,2,1,LEDPAL,3,NA,NA,2022-06-13,8,2.1_LEDPAL
2.1,2,1,LEDPAL,3,NA,NA,2022-06-15,7,2.1_LEDPAL
2.1,2,1,LEDPAL,3,NA,NA,2022-06-18,2,2.1_LEDPAL
2.1,2,1,LEDPAL,3,NA,NA,2022-06-20,1,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-09,4,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-13,3,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-15,4,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-18,9,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-20,10,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-22,5,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-24,5,2.1_LEDPAL
2.1,2,1,LEDPAL,4,NA,NA,2022-06-27,5,2.1_LEDPAL
2.1,2,1,LEDPAL,sub_4,NA,NA,2022-06-27,12,2.1_LEDPAL
2.1,2,1,VACVIT,2,NA,NA,2022-06-09,11,2.1_VACVIT
2.1,2,1,VACVIT,2,NA,NA,2022-06-15,9,2.1_VACVIT
2.1,2,1,VACVIT,2,NA,NA,2022-06-18,8,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-09,21,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-13,8,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-15,3,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-18,3,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-20,8,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-22,8,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-24,8,2.1_VACVIT
2.1,2,1,VACVIT,3,NA,NA,2022-06-27,8,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-13,5,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-15,3,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-18,4,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-20,5,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-22,8,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-24,9,2.1_VACVIT
2.1,2,1,VACVIT,4,NA,NA,2022-06-27,9,2.1_VACVIT
2.1,2,1,VACVIT,5,NA,NA,2022-06-20,3,2.1_VACVIT
2.1,2,1,CARBIG,mm,NA,NA,2022-06-09,38,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-13,22,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-15,28,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-18,23,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-20,18,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-22,30,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-24,30,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-27,30,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-09,72,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-13,58,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-15,68,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-18,69,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-20,42,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-22,60,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-24,65,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-27,85,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-09,70,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-13,56,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-15,71,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-18,90,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-20,68,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-22,70,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-24,75,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-27,80,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-09,60,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-20,92,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-22,105,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-24,114,2.1_CARBIG
2.1,2,1,CARBIG,mm,NA,NA,2022-06-27,115,2.1_CARBIG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-09,40,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-13,106,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-15,110,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-18,138,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-20,148,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-22,174,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-24,178,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,T,NA,2022-06-27,198,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-09,60,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-13,95,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-15,91,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-18,90,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-20,88,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-22,95,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-24,94,2.1_ERIVAG
2.1,2,1,ERIVAG,mm,O,NA,2022-06-27,95,2.1_ERIVAG
2.2,2,2,BETNAN,BB,NA,NA,2022-06-09,44,2.2_BETNAN
2.2,2,2,BETNAN,BB,NA,NA,2022-06-24,1,2.2_BETNAN
2.2,2,2,BETNAN,BB,NA,NA,2022-06-27,1,2.2_BETNAN
2.2,2,2,BETNAN,LE,NA,NA,2022-06-09,2,2.2_BETNAN
2.2,2,2,BETNAN,LE,NA,NA,2022-06-13,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-15,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-18,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-20,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-22,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-24,43,2.2_BETNAN
2.2,2,2,BETNAN,LO,NA,NA,2022-06-27,43,2.2_BETNAN
2.2,2,2,BETNAN,new stem (mm),NA,NA,2022-06-24,23,2.2_BETNAN
2.2,2,2,BETNAN,new stem (mm),NA,NA,2022-06-27,32,2.2_BETNAN
2.2,2,2,SALPUL,BB,NA,NA,2022-06-09,6,2.2_SALPUL
2.2,2,2,SALPUL,BB,NA,NA,2022-06-13,3,2.2_SALPUL
2.2,2,2,SALPUL,BB,NA,NA,2022-06-15,2,2.2_SALPUL
2.2,2,2,SALPUL,BB,NA,NA,2022-06-18,1,2.2_SALPUL
2.2,2,2,SALPUL,LE,NA,NA,2022-06-13,3,2.2_SALPUL
2.2,2,2,SALPUL,LE,NA,NA,2022-06-15,3,2.2_SALPUL
2.2,2,2,SALPUL,LE,NA,NA,2022-06-20,1,2.2_SALPUL
2.2,2,2,SALPUL,LO,NA,NA,2022-06-18,5,2.2_SALPUL
2.2,2,2,SALPUL,LO,NA,NA,2022-06-20,5,2.2_SALPUL
2.2,2,2,SALPUL,LO,NA,NA,2022-06-22,6,2.2_SALPUL
2.2,2,2,SALPUL,LO,NA,NA,2022-06-24,6,2.2_SALPUL
